benchmark,network_id,network,domain,fold,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,negative_ratio,is_primary_ratio,family,method
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lit,0.8283352112850033,0.9507905068677496,0.7528797103834128,0.7528797103834128,0.7528797103834127,0.7709627780361739,24308,24308,121540,145848,76983,787,69652,0.477565684822555,67189,0.08176342872885684,1,0,1,1,False,5,False,enhanced_local,LIT-i2
standard,socfb_middlebury45,socfb-Middlebury45,social,1,llhn,0.599086513804376,0.915984365621174,0.6311502386045746,0.6311502386045746,0.6311502386045746,0.6290977136854418,24308,24308,121540,145848,28089,10384,128143,0.8786064944325599,67173,0.0013672409078479629,2,1,1,2,False,5,False,local_similarity,LLHN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_aa,0.8282175915160561,0.9534391888486979,0.7553891722889584,0.7553891722889584,0.7553891722889584,0.7726052211145837,24308,24308,121540,145848,60149,2668,88367,0.6058842082167736,67173,4.075656949630314,1,1,0,1,False,5,False,local_bayesian,LNB-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_cn,0.8204360690407134,0.9514197184077988,0.749094948165213,0.749094948165213,0.7490949481652129,0.7664269649153365,24308,24308,121540,145848,60137,2666,88377,0.605952772749712,67173,18.725740432886433,1,1,0,1,False,5,False,local_bayesian,LNB-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_ra,0.8386193453218722,0.9558378513941902,0.7646042455158796,0.7646042455158796,0.7646042455158797,0.7815693713652064,24308,24308,121540,145848,60149,2668,88367,0.6058842082167736,67173,0.19876435801005934,1,0,1,1,False,5,False,local_bayesian,LNB-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lpi,0.8123173706556326,0.9497197547414726,0.7444051341122264,0.7444051341122264,0.7444051341122264,0.7616490715279199,24308,24308,121540,145848,23033,11373,134188,0.9200537545938237,9598,9.333,4,2,2,3,True,5,False,quasi_local_path,LPI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lrw,0.7646266919655592,0.9383302380232033,0.7028961658713181,0.7028961658713181,0.7028961658713181,0.720638771774733,24308,24308,121540,145848,134512,880,12216,0.08375843343755142,9600,6.713084548624746e-07,1,1,0,1,False,5,False,quasi_local_walk,LRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ora_cni,0.7226034892622328,0.9278941119816396,0.6730705940431134,0.6730705940431134,0.6730705940431134,0.6902105914609685,24308,24308,121540,145848,134252,940,12536,0.08595249849158028,9598,3.8301593410345474,1,0,1,1,False,5,False,quasi_local_path,ORA-CNI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,1,pa,0.43925920731481516,0.7938905983612912,0.4430640118479513,0.4430640118479513,0.4430640118479513,0.4593994334277479,24308,24308,121540,145848,10800,8443,143491,0.9838393395864188,195,9500.0,23,9,14,19,True,5,False,degree_based,PA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,pfp,0.7085656095019494,0.933910910037222,0.6892381109099884,0.6892381109099884,0.6892381109099884,0.6990837107778014,24308,24308,121540,145848,135912,269,10205,0.06997010586363886,9598,0.0022209602811836923,1,0,1,1,False,5,False,quasi_local_walk,PFP-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ra,0.8413898756878447,0.9565154098996508,0.7674428171795293,0.7674428171795293,0.7674428171795293,0.7843035253262424,24308,24308,121540,145848,55875,2603,92576,0.6347430201305468,67173,0.0856179322653585,1,1,0,1,False,5,False,local_similarity,RA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ra_cni,0.7226024180232378,0.9278938180127559,0.6730705940431134,0.6730705940431134,0.6730705940431134,0.6902104910862118,24308,24308,121540,145848,134121,994,12721,0.0872209423509407,9626,3.830083811042985,1,0,1,1,False,5,False,enhanced_local,RA-CNI
standard,socfb_middlebury45,socfb-Middlebury45,social,1,sa,0.8298417505508592,0.9533758817949528,0.7596264604245516,0.7596264604245516,0.7596264604245517,0.7765672400300596,24308,24308,121540,145848,38806,12250,119292,0.8179200263287807,67173,0.10458250331675945,3,2,1,3,False,5,False,local_similarity,SA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,so,0.8283625554622955,0.9528280206008521,0.7587625473095277,0.7587625473095277,0.7587625473095277,0.7757272537110815,24308,24308,121540,145848,7199,4697,143346,0.9828451538588119,67173,0.09523809523809523,144,54,90,109,True,5,False,local_similarity,SO
standard,socfb_middlebury45,socfb-Middlebury45,social,1,srw,0.8245901790712457,0.9548099175197439,0.7527974329438868,0.7527974329438868,0.7527974329438868,0.7697281988886487,24308,24308,121540,145848,134520,878,12206,0.08368986890461302,9598,1.5332255164944506e-06,1,0,1,1,False,5,False,quasi_local_walk,SRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,aa,0.7324852574344504,0.9531025609675556,0.6737699522790851,0.6737699522790851,0.6737699522790851,0.6941716485991842,24308,24308,243080,267388,85239,5610,187759,0.7021968076353464,134042,2.2576822702350703,1,1,0,1,False,10,False,local_similarity,AA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,car_aa,0.7249136390322067,0.9404921220874808,0.6746750041138719,0.6746750041138719,0.6746750041138719,0.6951010015648139,24308,24308,243080,267388,69092,4333,202629,0.7578088769877481,188664,8.241813766730921,1,1,0,1,False,10,False,enhanced_local,CAR-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,car_cn,0.7181919343937007,0.9397247166552907,0.6699440513411222,0.6699440513411222,0.6699440513411222,0.6904030383244478,24308,24308,243080,267388,3898,2224,265714,0.9937394348287881,188664,207.0,72,41,31,71,True,10,False,enhanced_local,CAR-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,car_ra,0.7444579301992242,0.9430835433470505,0.6914596017771927,0.6914596017771927,0.6914596017771927,0.7117027708141195,24308,24308,243080,267388,68974,4362,202776,0.758358639879127,188664,0.35747418990942537,1,0,1,1,False,10,False,enhanced_local,CAR-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,cn,0.7083373845655665,0.950152719035149,0.6631150238604575,0.6631150238604575,0.6631150238604575,0.683727873358762,24308,24308,243080,267388,96,88,267380,0.9999700809310814,134042,11.0,2406,942,1464,2268,True,10,False,local_similarity,CN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,fl,0.7137612295918019,0.9498079807775963,0.6607289781142011,0.6607289781142011,0.6607289781142011,0.6812080081250073,24308,24308,243080,267388,27754,13075,252709,0.9451022484180293,19210,0.0036076228419824187,2,2,0,2,False,10,False,quasi_local_path,FL-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,fsw,0.7469080005268638,0.9537229882197986,0.6853299325324996,0.6853299325324996,0.6853299325324996,0.7060619815833062,24308,24308,243080,267388,38430,11262,240220,0.8983948419525184,134042,0.0371900826446281,2,2,0,1,True,10,False,enhanced_local,FSW
standard,socfb_middlebury45,socfb-Middlebury45,social,1,hdi,0.7134719220601202,0.9489587518906415,0.6615928912292249,0.6615928912292249,0.6615928912292249,0.6818875092859904,24308,24308,243080,267388,4715,3779,266452,0.9964994689365267,134042,0.09027777777777778,23,8,15,23,False,10,False,local_similarity,HDI
standard,socfb_middlebury45,socfb-Middlebury45,social,1,hpi,0.5907452762512375,0.9418886613788234,0.6173687674839559,0.6173687674839559,0.6173687674839559,0.6191953086894401,24308,24308,243080,267388,3801,2796,266383,0.996241416967104,134042,0.19047619047619047,170,55,115,14,True,10,False,local_similarity,HPI
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ia1,0.7571019826833713,0.9566177969601567,0.6953677801546816,0.6953677801546816,0.6953677801546816,0.7154367109716356,24308,24308,243080,267388,86941,5212,185659,0.6943430520442204,134042,0.5711173033736738,1,1,0,1,False,10,False,enhanced_local,IA1
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ia2,0.7523651371606606,0.9551827903087765,0.6916652953760078,0.6916652953760078,0.6916652953760078,0.7118718521798232,24308,24308,243080,267388,86908,5206,185686,0.6944440289018206,134042,0.21197642285623944,1,0,1,1,False,10,False,enhanced_local,IA2
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ja,0.7352453325708234,0.9529915887294287,0.6803110087214086,0.6803110087214086,0.6803110087214086,0.7001107084447236,24308,24308,243080,267388,7600,5093,264881,0.9906241117776414,134042,0.060240963855421686,39,11,28,26,True,10,False,local_similarity,JA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lit,0.7374697715825819,0.9508186383529196,0.6772667434589436,0.6772667434589436,0.6772667434589436,0.6984002551651065,24308,24308,243080,267388,129029,1852,140211,0.5243728215177944,134082,0.103644159939486,1,0,1,1,False,10,False,enhanced_local,LIT-i2
standard,socfb_middlebury45,socfb-Middlebury45,social,1,llhn,0.43650290691967275,0.9164911529142123,0.49893039328616096,0.49893039328616096,0.49893039328616096,0.4927506666254285,24308,24308,243080,267388,34335,14532,247585,0.9259390847756818,134042,0.0017605633802816902,17,5,12,16,True,10,False,local_similarity,LLHN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_aa,0.7346639994786972,0.9534665228776908,0.675621194668422,0.675621194668422,0.675621194668422,0.6959618852783945,24308,24308,243080,267388,93584,4699,178503,0.6675804448965548,134042,5.07438034265405,1,1,0,1,False,10,False,local_bayesian,LNB-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_cn,0.7236797826195447,0.9514438702278577,0.6676402830343919,0.6676402830343919,0.6676402830343919,0.6880053969486227,24308,24308,243080,267388,93567,4694,178515,0.6676253234999326,134042,23.43601798023403,1,1,0,1,False,10,False,local_bayesian,LNB-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lnb_ra,0.7502691928753124,0.9558875713990677,0.6895260819483298,0.6895260819483298,0.6895260819483298,0.7095453855088527,24308,24308,243080,267388,93584,4699,178503,0.6675804448965548,134042,0.25027237142618897,1,1,0,1,False,10,False,local_bayesian,LNB-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lpi,0.7121385502091714,0.94971415579353,0.6587131808458121,0.6587131808458121,0.6587131808458121,0.6792136052652223,24308,24308,243080,267388,25214,14114,256288,0.9584872918754769,19210,11.459,5,1,4,1,True,10,False,quasi_local_path,LPI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,1,lrw,0.646361371742001,0.938174359287964,0.6090587460918216,0.6090587460918216,0.6090587460918216,0.6291739058437608,24308,24308,243080,267388,243349,1994,26033,0.09736039014465869,19215,8.187926063938231e-07,1,1,0,1,False,10,False,quasi_local_walk,LRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ora_cni,0.5904429899062204,0.9276859356404394,0.570306072075037,0.570306072075037,0.570306072075037,0.5890845966158297,24308,24308,243080,267388,242821,2007,26574,0.09938366718027734,19210,4.679772663741038,1,0,1,1,False,10,False,quasi_local_path,ORA-CNI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,1,pa,0.29222806710982624,0.7930775152925422,0.3290686193845648,0.3290686193845648,0.3290686193845648,0.34344618567249613,24308,24308,243080,267388,11573,9539,265354,0.9923930767274523,373,12054.0,23,8,15,7,True,10,False,degree_based,PA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,pfp,0.5655571008935253,0.9342233713744752,0.5850748724699687,0.5850748724699687,0.5850748724699687,0.5928905476552574,24308,24308,243080,267388,247044,802,21146,0.07908357891902404,19210,0.00271146368541183,1,0,1,1,False,10,False,quasi_local_walk,PFP-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ra,0.7541314573799978,0.9565655666268679,0.6923646536119796,0.6923646536119796,0.6923646536119796,0.712360940531037,24308,24308,243080,267388,84843,5677,188222,0.703928373749009,134042,0.10640464671130115,1,0,1,1,False,10,False,local_similarity,RA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,ra_cni,0.5904415968386314,0.9276856510643441,0.570306072075037,0.570306072075037,0.570306072075037,0.5890844516029029,24308,24308,243080,267388,242453,2163,27098,0.10134336619444403,19263,4.679715093556125,1,0,1,1,False,10,False,enhanced_local,RA-CNI
standard,socfb_middlebury45,socfb-Middlebury45,social,1,sa,0.7373128467591262,0.9536008127547444,0.6825324995886128,0.6825324995886128,0.6825324995886128,0.7021696972739935,24308,24308,243080,267388,48753,18572,237207,0.88712657262106,134042,0.12392039927415241,4,2,2,4,False,10,False,local_similarity,SA
standard,socfb_middlebury45,socfb-Middlebury45,social,1,so,0.7352453325708234,0.9529915887294287,0.6803110087214086,0.6803110087214086,0.6803110087214086,0.7001107084447236,24308,24308,243080,267388,7600,5093,264881,0.9906241117776414,134042,0.11363636363636363,39,11,28,26,True,10,False,local_similarity,SO
standard,socfb_middlebury45,socfb-Middlebury45,social,1,srw,0.7280417894652298,0.9547994455763779,0.672700345565246,0.672700345565246,0.672700345565246,0.6925054416173119,24308,24308,243080,267388,243372,1986,26002,0.09724445375259921,19210,1.8726941704321839e-06,1,1,0,1,False,10,False,quasi_local_walk,SRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,aa,0.9506055604975798,0.9541929849770359,0.8923811090998848,0.8923811090998848,0.8923811090998848,0.901408406540002,24308,24308,24308,48616,30886,491,18221,0.3747943064011848,13601,1.0508126964650457,1,0,1,1,False,1,True,local_similarity,AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_aa,0.940125928977652,0.9425168785526232,0.8883906532828698,0.8883906532828698,0.8883906532828698,0.8978884719431116,24308,24308,24308,48616,28434,328,20510,0.4218775711699852,19765,1.50677504443649,1,1,0,1,False,1,True,enhanced_local,CAR-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_cn,0.9386010298545715,0.9417874989348071,0.8880204048050024,0.8880204048050024,0.8880204048050024,0.8974599120240248,24308,24308,24308,48616,3872,2097,46841,0.9634893862103011,19765,16.0,250,126,124,54,True,1,True,enhanced_local,CAR-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_ra,0.9437193613381398,0.9450317857367123,0.8932450222149086,0.8932450222149086,0.8932450222149086,0.9025295623925509,24308,24308,24308,48616,28428,334,20522,0.42212440348856345,19765,0.06375581160299171,1,1,0,1,False,1,True,enhanced_local,CAR-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,cn,0.9435631815375612,0.9512335611314064,0.8871153529702156,0.8871153529702156,0.8871153529702156,0.8965210255100468,24308,24308,24308,48616,99,85,48602,0.9997120289616587,13601,5.0,1392,774,618,849,True,1,True,local_similarity,CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,fl,0.9469513724119005,0.9505921394744626,0.8836597005101201,0.8836597005101201,0.8836597005101201,0.8933504181951446,24308,24308,24308,48616,20737,6714,34593,0.7115558663814382,1899,0.0016496122369069474,2,2,0,2,False,1,True,quasi_local_path,FL-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,fsw,0.9526540010367368,0.9550565824605297,0.8943146289287477,0.8943146289287477,0.8943146289287477,0.9034093542984067,24308,24308,24308,48616,19383,3299,32532,0.6691624156656245,13601,0.010983981693363844,1,0,1,1,False,1,True,enhanced_local,FSW
standard,socfb_middlebury45,socfb-Middlebury45,social,2,hdi,0.9460425819631416,0.9503651225541213,0.8861280236959026,0.8861280236959026,0.8861280236959026,0.8955260367669828,24308,24308,24308,48616,4855,3482,47243,0.9717582688826724,13601,0.045454545454545456,85,38,47,60,True,1,True,local_similarity,HDI
standard,socfb_middlebury45,socfb-Middlebury45,social,2,hpi,0.9235896858913427,0.9428464359490104,0.8797926608523943,0.8797926608523943,0.8797926608523943,0.885010589904583,24308,24308,24308,48616,3466,2417,47567,0.978422741484285,13601,0.0989010989010989,6,4,2,6,False,1,True,local_similarity,HPI
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ia1,0.955411433806761,0.957715890646581,0.8980993911469475,0.8980993911469475,0.8980993911469475,0.9069173381301294,24308,24308,24308,48616,30918,452,18150,0.3733338818495968,13601,0.16567682044967208,1,1,0,1,False,1,True,enhanced_local,IA1
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ia2,0.9543486850644247,0.9565578910265438,0.8953430969228238,0.8953430969228238,0.8953430969228238,0.9044281667768175,24308,24308,24308,48616,30911,447,18152,0.3733750205693599,13601,0.05678154015149397,1,1,0,1,False,1,True,enhanced_local,IA2
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ja,0.9508400187618598,0.9543400193444727,0.8925868026987,0.8925868026987,0.8925868026987,0.9015230449447164,24308,24308,24308,48616,6627,4169,46158,0.9494405134112226,13601,0.03125,62,30,32,29,True,1,True,local_similarity,JA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lit,0.9502328762158221,0.9523597995882962,0.8885140694421589,0.8885140694421589,0.888514069442159,0.8981172983996104,24308,24308,24308,48616,34736,102,13982,0.28760078986341947,13613,0.04318780817545065,1,1,0,1,False,1,True,enhanced_local,LIT-i2
standard,socfb_middlebury45,socfb-Middlebury45,social,2,llhn,0.8761264073548789,0.917327095321521,0.8502139213427679,0.8502139213427679,0.850213921342768,0.853519129838859,24308,24308,24308,48616,20387,5572,33801,0.695264933355274,13601,0.0008064516129032258,9,3,6,1,True,1,True,local_similarity,LLHN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_aa,0.9511736832642682,0.9545595795756878,0.8929159124568044,0.8929159124568044,0.8929159124568044,0.9019420929284253,24308,24308,24308,48616,32131,885,17370,0.3572897811420109,13601,2.280950292469007,1,1,0,1,False,1,True,local_bayesian,LNB-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_cn,0.948747053608668,0.952527747717847,0.8889254566397894,0.8889254566397894,0.8889254566397894,0.8982166063179434,24308,24308,24308,48616,32127,885,17374,0.3573720585815369,13601,10.481733646058956,1,0,1,1,False,1,True,local_bayesian,LNB-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_ra,0.9543717360748267,0.9569694999278228,0.8965361197959519,0.8965361197959519,0.8965361197959519,0.9054296900764839,24308,24308,24308,48616,32131,885,17370,0.3572897811420109,13601,0.10844096802972265,1,1,0,1,False,1,True,local_bayesian,LNB-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lpi,0.94672458341459,0.9505042289006296,0.8836597005101201,0.8836597005101201,0.8836597005101201,0.893323127652973,24308,24308,24308,48616,19694,7425,36347,0.7476345236136251,1899,5.364,2,2,0,2,False,1,True,quasi_local_path,LPI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lrw,0.931753570211876,0.9389550071975498,0.8682738193187428,0.8682738193187428,0.8682738193187428,0.8783345669640023,24308,24308,24308,48616,46547,112,2181,0.04486177390159618,1904,4.0483822858920707e-07,1,0,1,1,False,1,True,quasi_local_walk,LRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ora_cni,0.9184217561704062,0.9284865628566468,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.8656849622737038,24308,24308,24308,48616,46513,132,2235,0.04597251933519829,1899,2.327892199517649,1,1,0,1,False,1,True,quasi_local_path,ORA-CNI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,2,pa,0.7732368504644416,0.7910361369771385,0.7145384235642587,0.7145384235642587,0.7145384235642586,0.7280402611289423,24308,24308,24308,48616,9696,6731,45651,0.9390118479512918,47,5040.0,39,21,18,29,True,1,True,degree_based,PA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,pfp,0.9171367787758797,0.9346774739263647,0.8640365311831496,0.8640365311831496,0.8640365311831496,0.8722169765495743,24308,24308,24308,48616,46699,18,1935,0.03980171137074214,1899,0.001378512242240058,1,0,1,1,False,1,True,quasi_local_walk,PFP-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ra,0.9549939127951491,0.9576078397348123,0.8978936975481323,0.8978936975481323,0.8978936975481323,0.9066674580177311,24308,24308,24308,48616,30862,494,18248,0.37534967911798583,13601,0.04848588708237831,1,1,0,1,False,1,True,local_similarity,RA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ra_cni,0.9184213868430845,0.9284863394606038,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.865684926454153,24308,24308,24308,48616,46497,142,2261,0.04650732269211782,1905,2.3278649253701436,1,1,0,1,False,1,True,enhanced_local,RA-CNI
standard,socfb_middlebury45,socfb-Middlebury45,social,2,sa,0.9515565599752385,0.9549224356754111,0.8932038834951457,0.8932038834951457,0.8932038834951457,0.9020580553194051,24308,24308,24308,48616,26335,5090,27371,0.5630039493170973,13601,0.06807921404144805,1,1,0,1,False,1,True,local_similarity,SA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,so,0.9508400187618598,0.9543400193444727,0.8925868026987,0.8925868026987,0.8925868026987,0.9015230449447164,24308,24308,24308,48616,6627,4169,46158,0.9494405134112226,13601,0.06060606060606061,62,30,32,29,True,1,True,local_similarity,SO
standard,socfb_middlebury45,socfb-Middlebury45,social,2,srw,0.9514356840327405,0.9556655118400037,0.8921342767813065,0.8921342767813065,0.8921342767813064,0.9010943388567664,24308,24308,24308,48616,46552,112,2176,0.04475892710218858,1899,9.159027464364073e-07,1,0,1,1,False,1,True,quasi_local_walk,SRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,aa,0.8307900751735575,0.9546186048719452,0.7585157149909495,0.7585157149909495,0.7585157149909495,0.7754534211599026,24308,24308,121540,145848,56277,2539,92110,0.6315479128956174,67130,1.8499258417497175,1,1,0,1,False,5,False,local_similarity,AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_aa,0.8206846242574244,0.9430647295923587,0.7573226921178213,0.7573226921178213,0.7573226921178212,0.7744273343133663,24308,24308,121540,145848,47376,2023,100495,0.6890392737644672,94902,5.232303302453501,1,0,1,1,False,5,False,enhanced_local,CAR-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_cn,0.8159660880050525,0.9423019290803402,0.7554714497284845,0.7554714497284845,0.7554714497284845,0.7724606325573201,24308,24308,121540,145848,3921,2140,144067,0.9877886566836707,94902,105.0,72,30,42,26,True,5,False,enhanced_local,CAR-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,car_ra,0.8335828719341027,0.9455617104286878,0.7699111403653118,0.7699111403653118,0.7699111403653117,0.7867155434338928,24308,24308,121540,145848,47339,2042,100551,0.6894232351489221,94902,0.22772204582916986,1,0,1,1,False,5,False,enhanced_local,CAR-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,cn,0.8119621461663092,0.9516694120573586,0.7508639131150239,0.7508639131150239,0.7508639131150239,0.7679769513082896,24308,24308,121540,145848,99,85,145834,0.9999040096538863,67130,9.0,2136,1028,1108,1899,True,5,False,local_similarity,CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,fl,0.8172024689658635,0.9510096209838367,0.7475316768142175,0.7475316768142175,0.7475316768142175,0.7647162926325433,24308,24308,121540,145848,24889,10416,131375,0.9007665514782514,9545,0.002954350022789576,2,1,1,1,True,5,False,quasi_local_path,FL-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,fsw,0.8406313896476827,0.9555890841612501,0.767072568701662,0.767072568701662,0.767072568701662,0.7841570666231744,24308,24308,121540,145848,29487,6770,123131,0.844241950523833,67130,0.02706766917293233,1,1,0,1,False,5,False,enhanced_local,FSW
standard,socfb_middlebury45,socfb-Middlebury45,social,2,hdi,0.8187258783832438,0.9509259503653525,0.7494651966430804,0.7494651966430804,0.7494651966430804,0.7665995658972904,24308,24308,121540,145848,4996,3784,144636,0.9916899786078657,67130,0.07547169811320754,73,30,43,3,True,5,False,local_similarity,HDI
standard,socfb_middlebury45,socfb-Middlebury45,social,2,hpi,0.7378609410980588,0.9438045324972056,0.7205858153694257,0.7205858153694257,0.7205858153694257,0.725831268348526,24308,24308,121540,145848,3695,2626,144779,0.9926704514288849,67130,0.15789473684210525,146,57,89,10,True,5,False,local_similarity,HPI
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ia1,0.8472265244260981,0.9581933037293409,0.7736547638637485,0.7736547638637485,0.7736547638637485,0.7902428511369942,24308,24308,121540,145848,56933,2194,91109,0.6246846031484834,67130,0.4044937999654063,1,0,1,1,False,5,False,enhanced_local,IA1
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ia2,0.8440858413237584,0.9569740930858545,0.7720503537929899,0.7720503537929899,0.7720503537929899,0.7886497141913135,24308,24308,121540,145848,56915,2184,91117,0.6247394547748341,67130,0.14349004907933388,1,0,1,1,False,5,False,enhanced_local,IA2
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ja,0.8341772299313095,0.9550339825660102,0.7654270199111404,0.7654270199111404,0.7654270199111404,0.7817026766681779,24308,24308,121540,145848,7227,4696,143317,0.9826463167132905,67130,0.050505050505050504,16,5,11,1,True,5,False,local_similarity,JA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lit,0.8334548050864103,0.9527298331320919,0.7593384893862103,0.7593384893862103,0.7593384893862103,0.7768675264229696,24308,24308,121540,145848,76666,893,70075,0.4804659645658494,67165,0.08249861866896081,1,0,1,1,False,5,False,enhanced_local,LIT-i2
standard,socfb_middlebury45,socfb-Middlebury45,social,2,llhn,0.6064267850930851,0.9181717264809796,0.6347704459437222,0.6347704459437222,0.6347704459437222,0.633505823729688,24308,24308,121540,145848,28625,10520,127743,0.8758639131150239,67130,0.001379310344827586,14,2,12,10,True,5,False,local_similarity,LLHN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_aa,0.8325894686509825,0.955008155614109,0.7606549284186276,0.7606549284186276,0.7606549284186276,0.7775103445292111,24308,24308,121540,145848,60244,2620,88224,0.6049037353957545,67130,4.088063121360832,1,0,1,1,False,5,False,local_bayesian,LNB-AA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_cn,0.8248057477209165,0.9529955075529658,0.7539493170972519,0.7539493170972519,0.7539493170972519,0.7709583631020847,24308,24308,121540,145848,60239,2617,88226,0.6049174483023422,67130,18.831617674099952,1,0,1,1,False,5,False,local_bayesian,LNB-CN
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lnb_ra,0.8427993891823699,0.9573409024493384,0.7709396083593879,0.7709396083593879,0.7709396083593879,0.7874388320361578,24308,24308,121540,145848,60244,2620,88224,0.6049037353957545,67130,0.20047934552044394,1,0,1,1,False,5,False,local_bayesian,LNB-RA
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lpi,0.816218178255001,0.9509130052416294,0.7469145960177719,0.7469145960177719,0.7469145960177719,0.7640459610243878,24308,24308,121540,145848,23173,11378,134053,0.9191281333991553,9545,9.394,3,2,1,2,True,5,False,quasi_local_path,LPI-beta-0.001
standard,socfb_middlebury45,socfb-Middlebury45,social,2,lrw,0.7682591989594579,0.938922693129196,0.705817014974494,0.705817014974494,0.705817014974494,0.7235298296951698,24308,24308,121540,145848,134501,865,12212,0.08373100762437606,9556,6.70821393854028e-07,1,1,0,1,False,5,False,quasi_local_walk,LRW-l3
standard,socfb_middlebury45,socfb-Middlebury45,social,2,ora_cni,0.7268118521362361,0.9284907031299736,0.6748395589929241,0.6748395589929241,0.6748395589929241,0.6920737903370915,24308,24308,121540,145848,134271,907,12484,0.08559596292030058,9545,3.8597194681510887,1,1,0,1,False,5,False,quasi_local_path,ORA-CNI-beta-0.001
