benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,cn,0.9820675494254731,0.9718027008899381,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.955662752753924,1853,1853,1853,3706,CN,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,aa,0.982392365819709,0.9720394779953104,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9557010157196246,1853,1853,1853,3706,AA,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,ra,0.9823705081552355,0.9720211299539346,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556984738898894,1853,1853,1853,3706,RA,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,ja,0.9814524400068902,0.9713386119386336,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555878025861401,1853,1853,1853,3706,JA,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,sa,0.981507048101807,0.9713853557583289,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555941805444969,1853,1853,1853,3706,SA,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,so,0.9814524400068902,0.9713386119386336,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555878025861401,1853,1853,1853,3706,SO,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,hpi,0.9796823283914472,0.970999901270063,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9552596039774884,1853,1853,1853,3706,HPI,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,hdi,0.9813247283282056,0.9712644916762508,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555710962021946,1853,1853,1853,3706,HDI,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,llhn,0.9762944888598316,0.969748157113987,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9546806291369352,1853,1853,1853,3706,LLHN,0.022930281702429056
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,cn,0.9756406073634698,0.961740256389123,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9432937266966342,1853,1853,1853,3706,CN,0.024076723959296942
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,aa,0.9761107317441525,0.9621503205519325,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9433528190890725,1853,1853,1853,3706,AA,0.024076723959296942
