benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,fl,0.978656571367458,0.9786944290977801,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685797600719002,1853,1853,1853,3706,899,153,2960,0.7987048030221263,1863,0.0,1863,69,1794,10,True,FL-l3,0.7229038062505424
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,lpi,0.9798599734742535,0.9799033611573128,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699702353534086,1853,1853,1853,3706,913,168,2961,0.7989746357258499,1871,0.0,1871,66,1805,18,True,LPI-beta-0.001,0.8024266920983791
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,ora_cni,0.9798033516380118,0.9797577417813151,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699507429660886,1853,1853,1853,3706,1685,57,2078,0.5607123583378305,1871,0.0,1871,66,1805,18,True,ORA-CNI-beta-0.001,0.8024266920983791
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,quasi_local_path,fl,0.9798599734742535,0.9799033611573128,0.9643820831084727,0.9643820831084727,0.9643820831084727,0.9699702353534086,1853,1853,1853,3706,913,168,2961,0.7989746357258499,1871,0.0,1871,66,1805,18,True,FL-l3,0.8024266920983791
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,lpi,0.9676946770369845,0.9677060541425768,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468,489,199,6178,0.9551638837353124,3346,0.0,3346,194,3152,112,True,LPI-beta-0.001,0.385017029941082
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,ora_cni,0.9681244592923215,0.9677558688624154,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.950293521288398,3234,3234,3234,6468,2757,113,3824,0.5912183055040198,3346,0.0,3346,194,3152,112,True,ORA-CNI-beta-0.001,0.385017029941082
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,quasi_local_path,fl,0.9676946770369845,0.9677060541425768,0.9418676561533704,0.9418676561533704,0.9418676561533704,0.9502682109448669,3234,3234,3234,6468,489,199,6178,0.9551638837353124,3346,0.0,3346,194,3152,112,True,FL-l3,0.385017029941082
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,lpi,0.9697541182878551,0.9694989537952697,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524639324117659,3234,3234,3234,6468,513,204,6159,0.9522263450834879,3336,0.0,3336,185,3151,102,True,LPI-beta-0.001,0.3865549289621413
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,ora_cni,0.9695042981896764,0.969094077727791,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524079789735036,3234,3234,3234,6468,2764,120,3824,0.5912183055040198,3336,0.0,3336,185,3151,102,True,ORA-CNI-beta-0.001,0.3865549289621413
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,quasi_local_path,fl,0.9697541182878551,0.9694989537952697,0.9443413729128015,0.9443413729128015,0.9443413729128015,0.9524639324117659,3234,3234,3234,6468,513,204,6159,0.9522263450834879,3336,0.0,3336,185,3151,102,True,FL-l3,0.3865549289621413
