benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary
standard,power_grid,power-grid,infrastructure,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.03420375660061836,0.7528932029916664,0.7536179981634528,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7041482716591762,330,330,330,660,27,14,647,0.9803030303030303,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.06577650411054492,0.755018638931743,0.7541460055096418,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7044062669632775,330,330,330,660,100,31,591,0.8954545454545455,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.03007609397172928,0.754982560547541,0.7541276400367309,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7044001031532887,330,330,330,660,100,31,591,0.8954545454545455,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.030188695061951876,0.754982560547541,0.7541276400367309,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7044001031532887,330,330,330,660,100,31,591,0.8954545454545455,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.10641344683244824,0.5954545454545457,0.5954545454545455,0.5515151515151515,0.5515151515151515,0.5515151515151515,0.6106020131546113,330,330,330,660,61,4,603,0.9136363636363637,597,0.0,597,267,330,267,True
standard,power_grid,power-grid,infrastructure,5,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.19507812103256583,0.5954545454545457,0.5954545454545455,0.5515151515151515,0.5515151515151515,0.5515151515151515,0.6106020131546113,330,330,330,660,61,4,603,0.9136363636363637,597,0.0,597,267,330,267,True
standard,power_grid,power-grid,infrastructure,5,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.28475802997127175,0.5954545454545457,0.5954545454545455,0.5515151515151515,0.5515151515151515,0.5515151515151515,0.6106020131546113,330,330,330,660,61,4,603,0.9136363636363637,597,0.0,597,267,330,267,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.07405787101015449,0.6908611802312591,0.6899540863177227,0.5969696969696969,0.5969696969696969,0.5969696969696969,0.6651525517395476,330,330,330,660,75,24,609,0.9227272727272727,533,0.0,533,204,329,203,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.07405787101015449,0.7544230781293753,0.7539348025711662,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7042764889881564,330,330,330,660,99,27,588,0.8909090909090909,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.07405787101015449,0.7538402655433286,0.7537924701561065,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7041607112764601,330,330,330,660,111,26,575,0.8712121212121212,489,0.0,489,161,328,159,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,0.20040363306179643,0.8218351962283557,0.8196648301193755,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7814978652958103,330,330,330,660,206,13,467,0.7075757575757575,440,0.0,440,116,324,110,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,srw,SRW-l5,steps,5.0,False,0.20040363306179643,0.8739082050448448,0.8731588613406794,0.796969696969697,0.796969696969697,0.796969696969697,0.8387456696073559,330,330,330,660,238,16,438,0.6636363636363637,405,0.0,405,81,324,75,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,0.20040363306179643,0.8735103001614392,0.8730716253443526,0.796969696969697,0.796969696969697,0.796969696969697,0.8386813798757917,330,330,330,660,209,31,482,0.7303030303030303,405,0.0,405,81,324,75,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,0.4814217630773783,0.8987619444151087,0.8975849403122131,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8678348339476951,330,330,330,660,275,4,389,0.5893939393939394,383,0.0,383,63,320,53,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,srw,SRW-l7,steps,7.0,False,0.4814217630773783,0.9310708612736835,0.9307254361799816,0.8757575757575757,0.8757575757575757,0.8757575757575757,0.9020360259662149,330,330,330,660,294,6,372,0.5636363636363636,362,0.0,362,42,320,32,True
standard,power_grid,power-grid,infrastructure,5,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,0.4814217630773783,0.9300106588647373,0.9302846648301194,0.8757575757575757,0.8757575757575757,0.8757575757575757,0.9018544106908893,330,330,330,660,261,23,422,0.6393939393939394,362,0.0,362,42,320,32,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.005980234127491713,0.8146853146853146,0.814792899408284,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7954423420197312,65,65,65,130,8,6,128,0.9846153846153847,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.006010727025568485,0.8146853146853146,0.814792899408284,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7954423420197312,65,65,65,130,8,6,128,0.9846153846153847,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.006273676175624132,0.8146853146853146,0.814792899408284,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7954423420197312,65,65,65,130,8,6,128,0.9846153846153847,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.005303272046148777,0.8158393806919082,0.8134911242603551,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7953786478544238,65,65,65,130,35,8,103,0.7923076923076923,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.006217801943421364,0.8158393806919082,0.8134911242603551,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7953786478544238,65,65,65,130,35,8,103,0.7923076923076923,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.005930688232183456,0.8158393806919082,0.8134911242603551,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7953786478544238,65,65,65,130,35,8,103,0.7923076923076923,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.017099020071327686,0.592307692307692,0.5923076923076923,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5963896205820816,65,65,65,130,13,1,118,0.9076923076923077,118,0.0,118,53,65,53,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.031080208253115416,0.592307692307692,0.5923076923076923,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5963896205820816,65,65,65,130,13,1,118,0.9076923076923077,118,0.0,118,53,65,53,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.045189809054136276,0.592307692307692,0.5923076923076923,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.5963896205820816,65,65,65,130,13,1,118,0.9076923076923077,118,0.0,118,53,65,53,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.013614431023597717,0.6912799125488578,0.7130177514792899,0.6307692307692307,0.6307692307692307,0.6307692307692307,0.6981254500189176,65,65,65,130,29,5,106,0.8153846153846154,98,0.0,98,35,63,33,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.013614431023597717,0.8110784439465826,0.8113609467455621,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7940353655281661,65,65,65,130,36,8,102,0.7846153846153846,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.013614431023597717,0.791369836882106,0.805680473372781,0.7230769230769231,0.7230769230769231,0.723076923076923,0.7875377553377638,65,65,65,130,39,5,96,0.7384615384615385,86,0.0,86,23,63,21,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,0.03213911410421133,0.8163570243289009,0.8407100591715977,0.7846153846153846,0.7846153846153846,0.7846153846153847,0.8276101122733698,65,65,65,130,49,2,83,0.6384615384615384,81,0.0,81,18,63,16,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,srw,SRW-l5,steps,5.0,False,0.03213911410421133,0.8906372502126811,0.8925443786982248,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8650590235542268,65,65,65,130,56,2,76,0.5846153846153846,74,0.0,74,12,62,9,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,0.03213911410421133,0.8700967351622133,0.8859171597633135,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8580431116538477,65,65,65,130,55,3,78,0.6,74,0.0,74,12,62,9,True
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,0.06622572289779782,0.8687450793417013,0.8804733727810651,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.8649765669015744,65,65,65,130,65,2,67,0.5153846153846153,65,2.67066625645233e-08,1,0,1,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,srw,SRW-l7,steps,7.0,False,0.06622572289779782,0.9124148216489834,0.9065088757396449,0.8615384615384616,0.8615384615384616,0.8615384615384615,0.8983403682224007,65,65,65,130,67,2,65,0.5,63,5.426115568665049e-08,1,0,1,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,1,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,0.06622572289779782,0.8897890067639405,0.8984615384615384,0.8615384615384616,0.8615384615384616,0.8615384615384615,0.8908729315887316,65,65,65,130,67,2,65,0.5,63,2.8061224489795918e-05,1,0,1,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.005688603036105633,0.8,0.8001708984375,0.734375,0.734375,0.734375,0.8021458258562992,64,64,64,128,11,5,122,0.953125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.006354143843054771,0.8,0.8001708984375,0.734375,0.734375,0.734375,0.8021458258562992,64,64,64,128,11,5,122,0.953125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.006256517022848129,0.8,0.8001708984375,0.734375,0.734375,0.734375,0.8021458258562992,64,64,64,128,11,5,122,0.953125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.006076283287256956,0.8030627524665354,0.80078125,0.734375,0.734375,0.734375,0.8029202172910503,64,64,64,128,31,7,104,0.8125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.0054143196903169155,0.8030627524665354,0.80078125,0.734375,0.734375,0.734375,0.8029202172910503,64,64,64,128,31,7,104,0.8125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.006099672056734562,0.8030627524665354,0.80078125,0.734375,0.734375,0.734375,0.8029202172910503,64,64,64,128,31,7,104,0.8125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.01707867905497551,0.5625,0.5625,0.59375,0.59375,0.59375,0.6421341367975958,64,64,64,128,8,2,122,0.953125,120,0.0,120,56,64,56,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.02494081761687994,0.5625,0.5625,0.59375,0.59375,0.59375,0.6421341367975958,64,64,64,128,8,2,122,0.953125,120,0.0,120,56,64,56,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.035078147891908884,0.5625,0.5625,0.59375,0.59375,0.59375,0.6421341367975958,64,64,64,128,8,2,122,0.953125,120,0.0,120,56,64,56,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.00973358890041709,0.6664016477499743,0.665283203125,0.609375,0.609375,0.609375,0.6914866442822799,64,64,64,128,19,4,113,0.8828125,105,0.0,105,42,63,41,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.00973358890041709,0.8030738655533064,0.8009033203125,0.734375,0.734375,0.734375,0.8029202172910503,64,64,64,128,28,9,109,0.8515625,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.00973358890041709,0.804296875,0.8013916015625,0.734375,0.734375,0.734375,0.8031856395751551,64,64,64,128,29,6,105,0.8203125,88,0.0,88,25,63,24,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,0.022697058971971273,0.8297821795023804,0.836669921875,0.765625,0.765625,0.765625,0.8241499039530362,64,64,64,128,47,2,83,0.6484375,81,0.0,81,19,62,17,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,srw,SRW-l5,steps,5.0,False,0.022697058971971273,0.919357652987121,0.920166015625,0.859375,0.859375,0.859375,0.8986222490001794,64,64,64,128,58,1,71,0.5546875,71,0.0,71,9,62,7,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,0.022697058971971273,0.9250588472163286,0.923828125,0.859375,0.859375,0.859375,0.8998195419266799,64,64,64,128,55,3,76,0.59375,71,0.0,71,9,62,7,True
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,0.059805633034557104,0.911100892647623,0.9127197265625,0.875,0.875,0.875,0.9043265952343792,64,64,64,128,71,1,58,0.453125,58,1.4233335610667033e-07,1,0,1,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,srw,SRW-l7,steps,7.0,False,0.059805633034557104,0.9366934452364457,0.931640625,0.90625,0.90625,0.90625,0.9308722613867823,64,64,64,128,72,1,57,0.4453125,57,2.33515662362506e-07,1,1,0,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,2,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,0.059805633034557104,0.9418823888945806,0.93310546875,0.875,0.875,0.875,0.9107144966596419,64,64,64,128,70,2,60,0.46875,57,0.00021258503401360543,1,0,1,1,False
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.004410942085087299,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,12,7,123,0.9609375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.004437091760337353,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,12,7,123,0.9609375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.0043568541295826435,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,12,7,123,0.9609375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.004615249112248421,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,40,6,94,0.734375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.004379951860755682,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,40,6,94,0.734375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.009503420908004045,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,40,6,94,0.734375,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.01176267908886075,0.640625,0.640625,0.53125,0.53125,0.53125,0.6295672306893773,64,64,64,128,18,2,112,0.875,110,0.0,110,46,64,46,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.026195631828159094,0.640625,0.640625,0.53125,0.53125,0.53125,0.6295672306893773,64,64,64,128,18,2,112,0.875,110,0.0,110,46,64,46,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.04302146704867482,0.640625,0.640625,0.53125,0.53125,0.53125,0.6295672306893773,64,64,64,128,18,2,112,0.875,110,0.0,110,46,64,46,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.013669773004949093,0.765625,0.765625,0.703125,0.703125,0.703125,0.7778602564198893,64,64,64,128,30,6,104,0.8125,94,0.0,94,30,64,30,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.013669773004949093,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,38,6,96,0.75,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.013669773004949093,0.8515625,0.8515625,0.8125,0.8125,0.8125,0.8636864482155262,64,64,64,128,39,7,96,0.75,83,0.0,83,19,64,19,True
standard,power_1138_bus,power-1138-bus,infrastructure,3,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,0.032796073239296675,0.8729631697780906,0.8643798828125,0.78125,0.78125,0.78125,0.8413462138981539,64,64,64,128,55,2,75,0.5859375,73,0.0,73,15,58,9,True
