benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,email_eu_core,email-Eu-core,communication,3,enhanced_local,ra_cni,0.9305917426519604,0.9370330496415228,0.8650530503978779,0.8650530503978779,0.8650530503978779,0.8795735628576818,3016,3016,3016,6032,RA-CNI,1.8428388498723507
revision,email_eu_core,email-Eu-core,communication,3,enhanced_local,ia2,0.950939295199398,0.9519734273089938,0.8905835543766578,0.8905835543766578,0.8905835543766578,0.9037542237921006,3016,3016,3016,6032,IA2,1.8428388498723507
revision,email_eu_core,email-Eu-core,communication,3,enhanced_local,car_ra,0.9291463702254179,0.9286481712915732,0.8839522546419099,0.8839522546419099,0.88395225464191,0.8980250703769108,3016,3016,3016,6032,CAR-RA,1.8428388498723507
revision,email_eu_core,email-Eu-core,communication,3,enhanced_local,fsw,0.9389369443260521,0.9417298721583914,0.8687002652519894,0.8687002652519894,0.8687002652519894,0.8840837538897275,3016,3016,3016,6032,FSW,1.8428388498723507
revision,email_eu_core,email-Eu-core,communication,4,enhanced_local,ra_cni,0.931891357482919,0.9392452235293289,0.8693633952254642,0.8693633952254642,0.8693633952254642,0.8832471589260078,3016,3016,3016,6032,RA-CNI,1.8364898087456822
revision,email_eu_core,email-Eu-core,communication,4,enhanced_local,ia2,0.9506401114682207,0.9507047734804298,0.89157824933687,0.89157824933687,0.89157824933687,0.9047598088768771,3016,3016,3016,6032,IA2,1.8364898087456822
revision,email_eu_core,email-Eu-core,communication,4,enhanced_local,car_ra,0.9324222150532693,0.9320781539129944,0.886604774535809,0.886604774535809,0.886604774535809,0.9004904535826761,3016,3016,3016,6032,CAR-RA,1.8364898087456822
revision,email_eu_core,email-Eu-core,communication,4,enhanced_local,fsw,0.9419198616932665,0.9429491650191023,0.8743368700265252,0.8743368700265252,0.8743368700265252,0.8893641243824341,3016,3016,3016,6032,FSW,1.8364898087456822
revision,email_eu_core,email-Eu-core,communication,5,enhanced_local,ra_cni,0.9317669463185598,0.9380659994664599,0.8630182421227197,0.8630182421227197,0.8630182421227197,0.8779188579469455,3015,3015,3015,6030,RA-CNI,1.9075965601950884
revision,email_eu_core,email-Eu-core,communication,5,enhanced_local,ia2,0.9542492393847608,0.9550666787675773,0.8951907131011608,0.8951907131011608,0.8951907131011608,0.9079366414150628,3015,3015,3015,6030,IA2,1.9075965601950884
revision,email_eu_core,email-Eu-core,communication,5,enhanced_local,car_ra,0.9333587298060664,0.9324440264129874,0.8845771144278607,0.8845771144278607,0.8845771144278608,0.898798790955188,3015,3015,3015,6030,CAR-RA,1.9075965601950884
revision,email_eu_core,email-Eu-core,communication,5,enhanced_local,fsw,0.9408399623784371,0.9433604778759602,0.8729684908789387,0.8729684908789387,0.8729684908789387,0.8878670268938498,3015,3015,3015,6030,FSW,1.9075965601950884
revision,email_univ,email-univ,communication,1,enhanced_local,ra_cni,0.9280489855736218,0.9258267961248288,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8791372836424998,864,864,864,1728,RA-CNI,0.0344069111160934
revision,email_univ,email-univ,communication,1,enhanced_local,ia2,0.859021400728882,0.8601097661608368,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8290200076348706,864,864,864,1728,IA2,0.0344069111160934
revision,email_univ,email-univ,communication,1,enhanced_local,car_ra,0.6755987166972647,0.6743184156378601,0.6238425925925926,0.6238425925925926,0.6238425925925926,0.67350378099479,864,864,864,1728,CAR-RA,0.0344069111160934
revision,email_univ,email-univ,communication,1,enhanced_local,fsw,0.8586656295167929,0.857542438271605,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8294999509109623,864,864,864,1728,FSW,0.0344069111160934
revision,email_univ,email-univ,communication,2,enhanced_local,ra_cni,0.9264118906538881,0.9233827106910151,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.8911383067904995,864,864,864,1728,RA-CNI,0.03915727185085416
revision,email_univ,email-univ,communication,2,enhanced_local,ia2,0.8497430053420434,0.8514037583590536,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8189633457580344,864,864,864,1728,IA2,0.03915727185085416
revision,email_univ,email-univ,communication,2,enhanced_local,car_ra,0.7034100357391249,0.7027679987568588,0.6261574074074074,0.6261574074074074,0.6261574074074074,0.6790932335847333,864,864,864,1728,CAR-RA,0.03915727185085416
