benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,llhn,0.9341129347925402,0.9347254462634931,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019038522931973,3233,3233,3233,6466,637,312,6141,0.9497370862975565,3642,0.0,3642,416,3226,409,True,LLHN,0.0666406280361116
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,cn,0.933220335007201,0.9424675382926777,0.8789787798408488,0.8789787798408488,0.8789787798408487,0.8921447592866556,3016,3016,3016,6032,67,55,6020,0.9980106100795756,1967,3.0,240,138,102,124,True,CN,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,aa,0.9439215317417833,0.9476532432684392,0.8852785145888594,0.8852785145888594,0.8852785145888594,0.89743995659368,3016,3016,3016,6032,3523,124,2633,0.4365053050397878,1967,0.69237673103463,1,1,0,1,False,AA,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,ra,0.9498589239198019,0.9521074384889784,0.8905835543766578,0.8905835543766578,0.8905835543766578,0.9027466903299945,3016,3016,3016,6032,3522,124,2634,0.4366710875331565,1967,0.04586751586330776,1,0,1,1,False,RA,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,ja,0.9268658280397021,0.932000594530321,0.8607427055702918,0.8607427055702918,0.8607427055702918,0.8759020960304359,3016,3016,3016,6032,1610,716,5138,0.851790450928382,1967,0.041666666666666664,29,13,16,20,True,JA,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,sa,0.9257152286943001,0.9322341521610649,0.8614058355437666,0.8614058355437666,0.8614058355437667,0.8761893277647604,3016,3016,3016,6032,3341,478,3169,0.5253647214854111,1967,0.10425720702853739,2,2,0,2,False,SA,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,so,0.9268658280397021,0.932000594530321,0.8607427055702918,0.8607427055702918,0.8607427055702918,0.8759020960304359,3016,3016,3016,6032,1610,716,5138,0.851790450928382,1967,0.08,29,13,16,20,True,SO,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,hpi,0.8354688428760175,0.9043853866909638,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8338421836495724,3016,3016,3016,6032,830,484,5686,0.9426392572944297,1967,0.18181818181818182,18,11,7,17,True,HPI,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,hdi,0.9206827679030691,0.926351676997657,0.8514588859416445,0.8514588859416445,0.8514588859416445,0.8673883623817291,3016,3016,3016,6032,1294,706,5444,0.9025198938992043,1967,0.05405405405405406,12,5,7,9,True,HDI,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,1,local_similarity,llhn,0.7750218692141759,0.8533176177099678,0.7808355437665783,0.7808355437665783,0.7808355437665783,0.7742610931830151,3016,3016,3016,6032,2718,599,3913,0.6487068965517241,1967,0.002366863905325444,1,1,0,1,False,LLHN,0.05376057792454958
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,cn,0.9332228569866557,0.9417623030838183,0.8756631299734748,0.8756631299734748,0.8756631299734748,0.8898235529243954,3016,3016,3016,6032,62,56,6026,0.9990053050397878,1886,3.0,285,135,150,102,True,CN,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,aa,0.9444339782156655,0.9467694180990509,0.8862732095490716,0.8862732095490716,0.8862732095490716,0.8993898602026854,3016,3016,3016,6032,3578,137,2591,0.4295424403183024,1886,0.7241209073178639,1,0,1,1,False,AA,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,ra,0.9496972934942495,0.9503778807456608,0.8875994694960212,0.8875994694960212,0.8875994694960212,0.9011785518856849,3016,3016,3016,6032,3577,137,2592,0.4297082228116711,1886,0.047850205135421854,1,1,0,1,False,RA,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,ja,0.9249893990433605,0.929769511763961,0.8594164456233422,0.8594164456233422,0.8594164456233422,0.8747761962649507,3016,3016,3016,6032,1636,726,5122,0.8491379310344828,1886,0.043478260869565216,18,10,8,11,True,JA,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,sa,0.9252825109968985,0.9322223341119686,0.8630636604774535,0.8630636604774535,0.8630636604774534,0.8774612287062038,3016,3016,3016,6032,3302,510,3240,0.5371352785145889,1886,0.1091089451179962,5,0,5,5,False,SA,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,so,0.9249893990433605,0.929769511763961,0.8594164456233422,0.8594164456233422,0.8594164456233422,0.8747761962649507,3016,3016,3016,6032,1636,726,5122,0.8491379310344828,1886,0.08333333333333333,18,10,8,11,True,SO,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,hpi,0.8374955045580761,0.9049706274757439,0.8464854111405835,0.8464854111405835,0.8464854111405835,0.8351991043562413,3016,3016,3016,6032,805,476,5703,0.9454575596816976,1886,0.1935483870967742,3,3,0,1,True,HPI,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,hdi,0.9180279179852467,0.9227487660857391,0.8478116710875332,0.8478116710875332,0.8478116710875332,0.8643490117326854,3016,3016,3016,6032,1228,731,5535,0.917606100795756,1886,0.05660377358490566,7,5,2,3,True,HDI,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,2,local_similarity,llhn,0.7665163374339081,0.8493641779650882,0.7768567639257294,0.7768567639257294,0.7768567639257294,0.7673061598566564,3016,3016,3016,6032,2689,620,3963,0.6569960212201591,1886,0.002458592132505176,1,1,0,1,False,LLHN,0.05296387104317546
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,cn,0.9345116077844571,0.9437412491469017,0.8753315649867374,0.8753315649867374,0.8753315649867374,0.8896400543163172,3016,3016,3016,6032,74,56,6014,0.9970159151193634,1925,3.0,250,120,130,103,True,CN,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,aa,0.9460111561120136,0.9487353917919636,0.8826259946949602,0.8826259946949602,0.8826259946949603,0.8964223407044978,3016,3016,3016,6032,3543,139,2628,0.43567639257294427,1925,0.7306739862502561,1,0,1,1,False,AA,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,ra,0.9515638275580556,0.9529537207396097,0.8902519893899205,0.8902519893899205,0.8902519893899205,0.9034665407954747,3016,3016,3016,6032,3538,137,2631,0.4361737400530504,1925,0.0483695839628043,1,1,0,1,False,RA,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,ja,0.922887979184341,0.9310002928677469,0.8561007957559682,0.8561007957559682,0.8561007957559682,0.8713004189226543,3016,3016,3016,6032,1636,709,5105,0.8463196286472149,1925,0.042105263157894736,3,3,0,1,True,JA,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,sa,0.9240166048514902,0.9331777271879771,0.8624005305039788,0.8624005305039788,0.8624005305039788,0.8764908753978057,3016,3016,3016,6032,3237,521,3316,0.5497347480106101,1925,0.10540925533894598,12,4,8,7,True,SA,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,so,0.922887979184341,0.9310002928677469,0.8561007957559682,0.8561007957559682,0.8561007957559682,0.8713004189226543,3016,3016,3016,6032,1636,709,5105,0.8463196286472149,1925,0.08080808080808081,3,3,0,1,True,SO,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,hpi,0.8440287266383155,0.9098701707603657,0.8527851458885941,0.8527851458885941,0.8527851458885941,0.8465336111274933,3016,3016,3016,6032,786,457,5703,0.9454575596816976,1925,0.19047619047619047,14,9,5,3,True,HPI,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,hdi,0.9144643501890883,0.923262164125548,0.8454907161803713,0.8454907161803713,0.8454907161803713,0.8615725784109405,3016,3016,3016,6032,1215,721,5538,0.9181034482758621,1925,0.05517241379310345,1,1,0,1,False,HDI,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,3,local_similarity,llhn,0.7706399771981955,0.8561410320905657,0.78315649867374,0.78315649867374,0.7831564986737399,0.7741424082818784,3016,3016,3016,6032,2617,640,4055,0.6722480106100795,1925,0.0023923444976076554,2,1,1,2,False,LLHN,0.07781558390706778
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,cn,0.9370167266723534,0.9446876824926652,0.8869363395225465,0.8869363395225465,0.8869363395225464,0.8998277422896181,3016,3016,3016,6032,69,59,6022,0.998342175066313,1995,3.0,276,145,131,159,True,CN,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,aa,0.9474022989565252,0.9490199594206672,0.8932360742705571,0.8932360742705571,0.8932360742705571,0.9056965993632831,3016,3016,3016,6032,3507,132,2657,0.4404840848806366,1995,0.68101357237605,1,0,1,1,False,AA,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,ra,0.9514735089140668,0.9521867018694284,0.894893899204244,0.894893899204244,0.894893899204244,0.9075531465325702,3016,3016,3016,6032,3505,133,2660,0.4409814323607427,1995,0.043759658354552915,1,1,0,1,False,RA,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,ja,0.9264581797433745,0.9318929128643697,0.8547745358090185,0.8547745358090185,0.8547745358090185,0.8702129608311832,3016,3016,3016,6032,1613,680,5099,0.8453249336870027,1995,0.0410958904109589,6,4,2,6,False,JA,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,sa,0.9277279746599827,0.9339740438263832,0.8597480106100795,0.8597480106100795,0.8597480106100794,0.8743894983791272,3016,3016,3016,6032,3210,514,3336,0.553050397877984,1995,0.10206207261596577,6,3,3,6,False,SA,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,so,0.9264581797433745,0.9318929128643697,0.8547745358090185,0.8547745358090185,0.8547745358090185,0.8702129608311832,3016,3016,3016,6032,1613,680,5099,0.8453249336870027,1995,0.07894736842105263,6,4,2,6,False,SO,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,hpi,0.8476626669269246,0.9098396637033962,0.8494694960212201,0.8494694960212201,0.8494694960212201,0.8427529657794306,3016,3016,3016,6032,806,468,5694,0.9439655172413793,1995,0.18181818181818182,26,16,10,14,True,HPI,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,hdi,0.9187076241990619,0.9251042956574661,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8627474862111011,3016,3016,3016,6032,1206,705,5531,0.9169429708222812,1995,0.05263157894736842,31,13,18,4,True,HDI,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,4,local_similarity,llhn,0.7713685157361647,0.8546251886490442,0.7887931034482759,0.7887931034482759,0.7887931034482759,0.7789029023830424,3016,3016,3016,6032,2630,599,4001,0.6632957559681698,1995,0.00234375,1,0,1,1,False,LLHN,0.06050168303772807
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,cn,0.9383167628898385,0.9458659714143489,0.8779436152570481,0.8779436152570481,0.8779436152570481,0.892316767671027,3015,3015,3015,6030,69,59,6020,0.9983416252072969,1929,3.0,252,134,118,87,True,CN,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,aa,0.9494931324848384,0.9511905920920549,0.8835820895522388,0.8835820895522388,0.8835820895522388,0.8976051819149743,3015,3015,3015,6030,3573,133,2590,0.4295190713101161,1929,0.7470972450851208,1,1,0,1,False,AA,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,ra,0.9556766763644733,0.9561114273849107,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.9083601246853272,3015,3015,3015,6030,3567,133,2596,0.430514096185738,1929,0.0496391114585369,1,1,0,1,False,RA,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,ja,0.923334406857603,0.9335966931511597,0.8550580431177446,0.8550580431177446,0.8550580431177446,0.8668298021003574,3015,3015,3015,6030,1630,743,5143,0.8529021558872305,1929,0.042735042735042736,4,2,2,3,True,JA,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,sa,0.9243974509137366,0.9357966386970621,0.860033167495854,0.860033167495854,0.860033167495854,0.8708005764585812,3015,3015,3015,6030,3312,501,3219,0.5338308457711443,1929,0.10606601717798213,2,1,1,1,True,SA,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,so,0.923334406857603,0.9335966931511597,0.8550580431177446,0.8550580431177446,0.8550580431177446,0.8668298021003574,3015,3015,3015,6030,1630,743,5143,0.8529021558872305,1929,0.08196721311475409,4,2,2,3,True,SO,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,hpi,0.8394044120862532,0.9064203031278105,0.8467661691542289,0.8467661691542289,0.8467661691542289,0.8408059841521937,3015,3015,3015,6030,841,485,5674,0.9409618573797678,1929,0.18867924528301888,5,3,2,5,False,HPI,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,hdi,0.9168318184714981,0.9266399896592219,0.8454394693200663,0.8454394693200663,0.8454394693200663,0.8589093344093967,3015,3015,3015,6030,1248,768,5550,0.9203980099502488,1929,0.05555555555555555,37,16,21,27,True,HDI,0.06268440000712872
standard,email_eu_core,email-Eu-core,communication,5,local_similarity,llhn,0.7717909012808484,0.8497085055650438,0.7728026533996684,0.7728026533996684,0.7728026533996684,0.7678250136863897,3015,3015,3015,6030,2704,624,3950,0.6550580431177446,1929,0.002380952380952381,7,2,5,2,True,LLHN,0.06268440000712872
standard,email_univ,email-univ,communication,1,local_similarity,cn,0.8519848973176148,0.8585752636316872,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8296797099824365,864,864,864,1728,13,12,1727,0.9994212962962963,1010,0.0,1010,208,802,146,True,CN,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,aa,0.8645778235556864,0.8616322123628258,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8303194604689236,864,864,864,1728,445,65,1348,0.7800925925925926,1010,0.0,1010,208,802,146,True,AA,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,ra,0.8631971339615198,0.8614949041923868,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.829947284347127,864,864,864,1728,441,66,1353,0.7829861111111112,1010,0.0,1010,208,802,146,True,RA,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,ja,0.8522465317858692,0.8558398169581619,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8281257558549177,864,864,864,1728,192,117,1653,0.9565972222222222,1010,0.0,1010,208,802,146,True,JA,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,sa,0.8515687902838598,0.85563017082476,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8279372651282144,864,864,864,1728,437,137,1428,0.8263888888888888,1010,0.0,1010,208,802,146,True,SA,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,so,0.8522465317858692,0.8558398169581619,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8281257558549177,864,864,864,1728,192,117,1653,0.9565972222222222,1010,0.0,1010,208,802,146,True,SO,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,hpi,0.8403895862852453,0.8539154931841564,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8232224210280488,864,864,864,1728,111,71,1688,0.9768518518518519,1010,0.0,1010,208,802,146,True,HPI,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,hdi,0.8510973554746262,0.8555712287808642,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8275243609013413,864,864,864,1728,145,103,1686,0.9756944444444444,1010,0.0,1010,208,802,146,True,HDI,0.015928144101053476
standard,email_univ,email-univ,communication,1,local_similarity,llhn,0.8286552074628819,0.849407096622085,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8193069903874833,864,864,864,1728,352,142,1518,0.8784722222222222,1010,0.0,1010,208,802,146,True,LLHN,0.015928144101053476
standard,email_univ,email-univ,communication,2,local_similarity,cn,0.8465712011714082,0.8514151448902606,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8203884883884327,864,864,864,1728,16,13,1725,0.9982638888888888,1022,0.0,1022,221,801,158,True,CN,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,aa,0.8570992105775528,0.8537212523576817,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8205680038718496,864,864,864,1728,479,70,1319,0.7633101851851852,1022,0.0,1022,221,801,158,True,AA,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,ra,0.8543487768948949,0.8531827364111798,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.819921156564021,864,864,864,1728,474,72,1326,0.7673611111111112,1022,0.0,1022,221,801,158,True,RA,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,ja,0.842399260854044,0.8460989744084362,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8183181503704531,864,864,864,1728,209,114,1633,0.9450231481481481,1022,0.0,1022,221,801,158,True,JA,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,sa,0.8402414563662912,0.8450306498628257,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8178708975578167,864,864,864,1728,457,122,1393,0.8061342592592593,1022,0.0,1022,221,801,158,True,SA,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,so,0.842399260854044,0.8460989744084362,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8183181503704531,864,864,864,1728,209,114,1633,0.9450231481481481,1022,0.0,1022,221,801,158,True,SO,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,hpi,0.8206731431990968,0.8422784582904664,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8035539794593858,864,864,864,1728,113,76,1691,0.9785879629629629,1022,0.0,1022,221,801,158,True,HPI,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,hdi,0.8419929717276702,0.8462436503343621,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8182482594204098,864,864,864,1728,142,92,1678,0.9710648148148148,1022,0.0,1022,221,801,158,True,HDI,0.009073217865079641
standard,email_univ,email-univ,communication,2,local_similarity,llhn,0.809877046876055,0.8369381751543209,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8110169743105574,864,864,864,1728,364,143,1507,0.8721064814814815,1022,0.0,1022,221,801,158,True,LLHN,0.009073217865079641
standard,email_univ,email-univ,communication,3,local_similarity,cn,0.8524468940441811,0.8578384880829905,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8192033172524258,864,864,864,1728,13,13,1728,1.0,1036,0.0,1036,218,818,172,True,CN,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,aa,0.8610184727423462,0.8595484771519204,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.81992275520428,864,864,864,1728,468,67,1327,0.7679398148148148,1036,0.0,1036,218,818,172,True,AA,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,ra,0.8616495119581928,0.8595839763374487,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8200612064820154,864,864,864,1728,457,72,1343,0.7771990740740741,1036,0.0,1036,218,818,172,True,RA,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,ja,0.8496543037441584,0.8538357874657065,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8181619664206476,864,864,864,1728,205,116,1639,0.9484953703703703,1036,0.0,1036,218,818,172,True,JA,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,sa,0.8472277114598331,0.853001221707819,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8176621674965496,864,864,864,1728,453,126,1401,0.8107638888888888,1036,0.0,1036,218,818,172,True,SA,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,so,0.8496543037441584,0.8538357874657065,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8181619664206476,864,864,864,1728,205,116,1639,0.9484953703703703,1036,0.0,1036,218,818,172,True,SO,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,hpi,0.8311840018856712,0.8511378493655694,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8099159151183148,864,864,864,1728,118,76,1686,0.9756944444444444,1036,0.0,1036,218,818,172,True,HPI,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,hdi,0.8502024453857349,0.8542564193244171,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8182316691083045,864,864,864,1728,145,97,1680,0.9722222222222222,1036,0.0,1036,218,818,172,True,HDI,0.009181647095829248
standard,email_univ,email-univ,communication,3,local_similarity,llhn,0.8154305674082323,0.8471559124228396,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8081989305200126,864,864,864,1728,364,130,1494,0.8645833333333334,1036,0.0,1036,218,818,172,True,LLHN,0.009181647095829248
standard,email_univ,email-univ,communication,4,local_similarity,cn,0.848714030748242,0.8554553540809329,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8224327331035455,864,864,864,1728,14,13,1727,0.9994212962962963,1020,0.0,1020,216,804,156,True,CN,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,aa,0.8590997359222895,0.8575745884773663,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8229848691547675,864,864,864,1728,475,66,1319,0.7633101851851852,1020,0.0,1020,216,804,156,True,AA,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,ra,0.8595975312671275,0.8573481974451304,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8232982951025064,864,864,864,1728,467,71,1332,0.7708333333333334,1020,0.0,1020,216,804,156,True,RA,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,ja,0.851766700750783,0.853010598851166,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8221840353754691,864,864,864,1728,189,116,1655,0.9577546296296297,1020,0.0,1020,216,804,156,True,JA,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,sa,0.8492388592705867,0.8518063057270233,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8216992907792418,864,864,864,1728,456,138,1410,0.8159722222222222,1020,0.0,1020,216,804,156,True,SA,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,so,0.851766700750783,0.853010598851166,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8221840353754691,864,864,864,1728,189,116,1655,0.9577546296296297,1020,0.0,1020,216,804,156,True,SO,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,hpi,0.8306002946409585,0.8479362247085049,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8172947797689616,864,864,864,1728,107,66,1687,0.9762731481481481,1020,0.0,1020,216,804,156,True,HPI,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,hdi,0.8520140230268598,0.8533830054012346,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8222771280554457,864,864,864,1728,151,99,1676,0.9699074074074074,1020,0.0,1020,216,804,156,True,HDI,0.012679924257099628
standard,email_univ,email-univ,communication,4,local_similarity,llhn,0.8227161925433696,0.845060790680727,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8154584069516728,864,864,864,1728,362,135,1501,0.8686342592592593,1020,0.0,1020,216,804,156,True,LLHN,0.012679924257099628
standard,email_univ,email-univ,communication,5,local_similarity,cn,0.8473024149227373,0.8540030532957198,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8221415726408152,863,863,863,1726,14,13,1725,0.9994206257242179,1023,0.0,1023,217,806,160,True,CN,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,aa,0.8569670359954884,0.8557505750105066,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8227986292587928,863,863,863,1726,468,65,1323,0.7665121668597914,1023,0.0,1023,217,806,160,True,AA,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,ra,0.8569599433515843,0.8556532293905895,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8228197874443736,863,863,863,1726,460,64,1330,0.7705677867902665,1023,0.0,1023,217,806,160,True,RA,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,ja,0.8407135539200301,0.851204198885829,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8163143096892248,863,863,863,1726,200,122,1648,0.9548088064889919,1023,0.0,1023,217,806,160,True,JA,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,sa,0.8386748963069293,0.8501219841319925,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8159391706157656,863,863,863,1726,458,127,1395,0.8082271147161066,1023,0.0,1023,217,806,160,True,SA,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,so,0.8407135539200301,0.851204198885829,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8163143096892248,863,863,863,1726,200,122,1648,0.9548088064889919,1023,0.0,1023,217,806,160,True,SO,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,hpi,0.8244017585873435,0.8467101879911757,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8147388914108382,863,863,863,1726,108,70,1688,0.9779837775202781,1023,0.0,1023,217,806,160,True,HPI,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,hdi,0.8404132548099447,0.8512498506248246,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8162920493306349,863,863,863,1726,155,106,1677,0.9716106604866744,1023,0.0,1023,217,806,160,True,HDI,0.01578811090439558
standard,email_univ,email-univ,communication,5,local_similarity,llhn,0.8161877000598201,0.8442127693284763,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8088971981965816,863,863,863,1726,360,134,1500,0.8690614136732329,1023,0.0,1023,217,806,160,True,LLHN,0.01578811090439558
standard,power_grid,power-grid,infrastructure,1,local_similarity,cn,0.6700774990148431,0.6708454650833783,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6790391434757617,331,331,331,662,5,5,662,1.0,547,0.0,547,217,330,216,True,CN,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,aa,0.6703672581864386,0.6707815737351795,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6793127410260338,331,331,331,662,40,13,635,0.959214501510574,547,0.0,547,217,330,216,True,AA,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,ra,0.6701687628042436,0.6707450643933517,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6792625466930697,331,331,331,662,39,12,635,0.959214501510574,547,0.0,547,217,330,216,True,RA,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,ja,0.6714838963152647,0.671023448124789,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6795765381282846,331,331,331,662,27,19,654,0.9879154078549849,547,0.0,547,217,330,216,True,JA,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,sa,0.6713372844851261,0.6709595567765902,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6795248129973954,331,331,331,662,44,23,641,0.9682779456193353,547,0.0,547,217,330,216,True,SA,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,so,0.6714838963152647,0.671023448124789,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6795765381282846,331,331,331,662,27,19,654,0.9879154078549849,547,0.0,547,217,330,216,True,SO,0.006436485797166824
